Extractor,Measure,Model,Gaussian filter,Other filter,ROC_AUC,AUC_PR,Max. f1,FPR at TPR=0.9,FPR at TPR=0.95,FPR at TPR=0.99,FPR at TPR=0.995,FPR at TPR=0.999,FPR at TPR=0.9999
C3D,per frame (stop),SpatialBin/SVG/simple_0.50,"(2, 0, 0)",,0.9031155015197568,0.5873280543082406,0.7575757575757577,0.13829787234042554,0.19148936170212766,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.2127659574468085
C3D,per frame (stop),SVG,"(2, 0, 0)",,0.9213525835866262,0.8094901387360539,0.7457627118644068,0.22340425531914893,0.3617021276595745,0.425531914893617,0.425531914893617,0.425531914893617,0.425531914893617
C3D,per frame (stop),SpatialBin/SVG/0.50,"(2, 0, 0)",,0.8894376899696049,0.5839398346444289,0.7692307692307693,0.1276595744680851,0.2553191489361702,0.3617021276595745,0.3617021276595745,0.3617021276595745,0.3617021276595745
C3D,per frame (stop),SpatialBin/SVG/simple_0.20,"(2, 0, 0)",,0.911854103343465,0.6028851494390038,0.8,0.1276595744680851,0.14893617021276595,0.14893617021276595,0.14893617021276595,0.14893617021276595,0.14893617021276595
C3D,per frame (stop),SpatialBin/SVG/0.20,,erosion,0.8180091185410334,0.7764281582938268,0.782608695652174,0.7021276595744681,0.7340425531914894,0.8617021276595744,0.8617021276595744,0.8617021276595744,0.8617021276595744
C3D,per frame (stop),BalancedDistributionSVG/500/27/0.30,,erosion,0.8229483282674772,0.7120531821256334,0.6551724137931035,0.5851063829787234,0.6063829787234043,0.648936170212766,0.648936170212766,0.648936170212766,0.648936170212766
C3D,per frame (stop),SpatialBin/SVG/simple_0.50,,erosion,0.8332066869300913,0.8012690832660323,0.8085106382978724,0.6808510638297872,0.7872340425531915,1.0,1.0,1.0,1.0
C3D,per frame (stop),SVG,,erosion,0.8012917933130699,0.6677846729994913,0.6250000000000001,0.5957446808510638,0.6808510638297872,0.7659574468085106,0.7659574468085106,0.7659574468085106,0.7659574468085106
C3D,per frame (stop),SpatialBin/SVG/0.50,,erosion,0.8123100303951367,0.7774053493404511,0.782608695652174,0.6914893617021277,0.8297872340425532,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234
C3D,per frame (stop),SpatialBin/SVG/simple_0.20,,erosion,0.7971124620060791,0.7896124805652287,0.7916666666666667,0.7659574468085106,0.8829787234042553,1.0,1.0,1.0,1.0
C3D,per frame (stop),SpatialBin/SVG/0.20,"(1, 0, 0)",erosion,0.8620820668693009,0.7184437178874409,0.7692307692307692,0.44680851063829785,0.7446808510638298,0.8829787234042553,0.8829787234042553,0.8829787234042553,0.8829787234042553
C3D,per frame (stop),BalancedDistributionSVG/500/27/0.30,"(1, 0, 0)",erosion,0.8677811550151976,0.7287177885048854,0.6865671641791046,0.35106382978723405,0.6063829787234043,0.6170212765957447,0.6170212765957447,0.6170212765957447,0.6170212765957447
C3D,per frame (stop),SpatialBin/SVG/simple_0.50,"(1, 0, 0)",erosion,0.8674012158054711,0.7388068471557121,0.8148148148148148,0.4148936170212766,0.7340425531914894,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383
C3D,per frame (stop),SVG,"(1, 0, 0)",erosion,0.8423252279635258,0.6880801060756656,0.6250000000000001,0.3723404255319149,0.6276595744680851,0.776595744680851,0.776595744680851,0.776595744680851,0.776595744680851
C3D,per frame (stop),SpatialBin/SVG/0.50,"(1, 0, 0)",erosion,0.8582826747720366,0.707732502777628,0.7450980392156864,0.4574468085106383,0.7659574468085106,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532
C3D,per frame (stop),SpatialBin/SVG/simple_0.20,"(1, 0, 0)",erosion,0.8594224924012158,0.7474870651869224,0.830188679245283,0.6382978723404256,0.7978723404255319,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383
C3D,per frame (stop),SpatialBin/SVG/0.20,"(2, 0, 0)",erosion,0.8252279635258359,0.5235298733139573,0.6551724137931035,0.39361702127659576,0.5531914893617021,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383
C3D,per frame (stop),BalancedDistributionSVG/500/27/0.30,"(2, 0, 0)",erosion,0.8529635258358663,0.6805806844234146,0.6575342465753424,0.39361702127659576,0.5531914893617021,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.6808510638297872
C3D,per frame (stop),SpatialBin/SVG/simple_0.50,"(2, 0, 0)",erosion,0.8252279635258358,0.532120668443471,0.6875000000000001,0.4574468085106383,0.776595744680851,0.8191489361702128,0.8191489361702128,0.8191489361702128,0.8191489361702128
C3D,per frame (stop),SVG,"(2, 0, 0)",erosion,0.8305471124620061,0.6539506108542245,0.6461538461538462,0.4148936170212766,0.5638297872340425,0.7340425531914894,0.7340425531914894,0.7340425531914894,0.7340425531914894
C3D,per frame (stop),SpatialBin/SVG/0.50,"(2, 0, 0)",erosion,0.8256079027355623,0.5240227580343901,0.6333333333333334,0.3191489361702128,0.5638297872340425,0.9361702127659575,0.9361702127659575,0.9361702127659575,0.9361702127659575
C3D,per frame (stop),SpatialBin/SVG/simple_0.20,"(2, 0, 0)",erosion,0.8256079027355623,0.5430269577024069,0.7096774193548386,0.6808510638297872,0.723404255319149,0.8191489361702128,0.8191489361702128,0.8191489361702128,0.8191489361702128
C3D,per frame (stop),SpatialBin/SVG/0.20,,dilation,0.9376899696048633,0.7502132264122339,0.782608695652174,0.13829787234042554,0.14893617021276595,0.22340425531914893,0.22340425531914893,0.22340425531914893,0.22340425531914893
C3D,per frame (stop),BalancedDistributionSVG/500/27/0.30,,dilation,0.9893617021276595,0.9674417830515163,0.9310344827586207,0.02127659574468085,0.031914893617021274,0.13829787234042554,0.13829787234042554,0.13829787234042554,0.13829787234042554
C3D,per frame (stop),SpatialBin/SVG/simple_0.50,,dilation,0.9449088145896657,0.7503799299389672,0.8253968253968255,0.09574468085106383,0.1276595744680851,0.19148936170212766,0.19148936170212766,0.19148936170212766,0.19148936170212766
C3D,per frame (stop),SVG,,dilation,0.9745440729483283,0.9020940092278992,0.896551724137931,0.0425531914893617,0.09574468085106383,0.18085106382978725,0.18085106382978725,0.18085106382978725,0.18085106382978725
C3D,per frame (stop),SpatialBin/SVG/0.50,,dilation,0.9300911854103344,0.7735080093232917,0.7636363636363638,0.20212765957446807,0.23404255319148937,0.2553191489361702,0.2553191489361702,0.2553191489361702,0.2553191489361702
C3D,per frame (stop),SpatialBin/SVG/simple_0.20,,dilation,0.9722644376899696,0.8518677970203539,0.912280701754386,0.031914893617021274,0.06382978723404255,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.2127659574468085
C3D,per frame (stop),SpatialBin/SVG/0.20,"(1, 0, 0)",dilation,0.9050151975683891,0.6571026183288573,0.7027027027027025,0.20212765957446807,0.23404255319148937,0.26595744680851063,0.26595744680851063,0.26595744680851063,0.26595744680851063
C3D,per frame (stop),BalancedDistributionSVG/500/27/0.30,"(1, 0, 0)",dilation,0.9737841945288754,0.9288515507918229,0.9152542372881356,0.031914893617021274,0.0425531914893617,0.3829787234042553,0.3829787234042553,0.3829787234042553,0.3829787234042553
C3D,per frame (stop),SpatialBin/SVG/simple_0.50,"(1, 0, 0)",dilation,0.9145136778115502,0.6491180954271962,0.7887323943661972,0.1276595744680851,0.14893617021276595,0.1595744680851064,0.1595744680851064,0.1595744680851064,0.1595744680851064
C3D,per frame (stop),SVG,"(1, 0, 0)",dilation,0.9574468085106383,0.8739858135297636,0.8524590163934426,0.06382978723404255,0.09574468085106383,0.46808510638297873,0.46808510638297873,0.46808510638297873,0.46808510638297873
C3D,per frame (stop),SpatialBin/SVG/0.50,"(1, 0, 0)",dilation,0.898176291793313,0.6595712654228401,0.7272727272727273,0.26595744680851063,0.2765957446808511,0.2978723404255319,0.2978723404255319,0.2978723404255319,0.2978723404255319
C3D,per frame (stop),SpatialBin/SVG/simple_0.20,"(1, 0, 0)",dilation,0.9411094224924013,0.7171598427569071,0.8709677419354839,0.06382978723404255,0.07446808510638298,0.18085106382978725,0.18085106382978725,0.18085106382978725,0.18085106382978725
C3D,per frame (stop),SpatialBin/SVG/0.20,"(2, 0, 0)",dilation,0.8731003039513677,0.5770254444183252,0.676923076923077,0.26595744680851063,0.2872340425531915,0.40425531914893614,0.40425531914893614,0.40425531914893614,0.40425531914893614
C3D,per frame (stop),BalancedDistributionSVG/500/27/0.30,"(2, 0, 0)",dilation,0.952887537993921,0.8719981264569833,0.8571428571428572,0.07446808510638298,0.0851063829787234,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383
C3D,per frame (stop),SpatialBin/SVG/simple_0.50,"(2, 0, 0)",dilation,0.8890577507598785,0.5882182918079202,0.742857142857143,0.1702127659574468,0.20212765957446807,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.2127659574468085
C3D,per frame (stop),SVG,"(2, 0, 0)",dilation,0.932370820668693,0.8174748158045734,0.7878787878787878,0.11702127659574468,0.1702127659574468,0.6063829787234043,0.6063829787234043,0.6063829787234043,0.6063829787234043
C3D,per frame (stop),SpatialBin/SVG/0.50,"(2, 0, 0)",dilation,0.8647416413373861,0.5742558860209044,0.7,0.30851063829787234,0.3404255319148936,0.4148936170212766,0.4148936170212766,0.4148936170212766,0.4148936170212766
C3D,per frame (stop),SpatialBin/SVG/simple_0.20,"(2, 0, 0)",dilation,0.9133738601823708,0.631575834529583,0.8115942028985507,0.1276595744680851,0.1276595744680851,0.13829787234042554,0.13829787234042554,0.13829787234042554,0.13829787234042554
C3D_Block3,per frame (stop),SpatialBin/SVG/0.20,,,0.9764437689969605,0.9195608854462801,0.9285714285714286,0.02127659574468085,0.1595744680851064,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.2127659574468085
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.50,,,0.9867021276595744,0.9405542455460816,0.9473684210526316,0.02127659574468085,0.02127659574468085,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255
C3D_Block3,per frame (stop),SVG,,,0.8996960486322189,0.7357134215013518,0.6956521739130435,0.2127659574468085,0.2553191489361702,0.2872340425531915,0.2872340425531915,0.2872340425531915,0.2872340425531915
C3D_Block3,per frame (stop),SpatialBin/SVG/0.50,,,0.9772036474164134,0.9267398176252124,0.9285714285714286,0.02127659574468085,0.1595744680851064,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.2127659574468085
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.20,,,0.9943009118541034,0.979152515163113,0.9473684210526316,0.010638297872340425,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617
C3D_Block3,per frame (stop),BalancedDistributionSVG/500/12/0.30,,,0.9171732522796352,0.7723163517740388,0.7692307692307693,0.1276595744680851,0.1702127659574468,0.35106382978723405,0.35106382978723405,0.35106382978723405,0.35106382978723405
C3D_Block3,per frame (stop),SpatialBin/SVG/0.20,"(1, 0, 0)",,0.9445288753799392,0.8509737714216103,0.8135593220338982,0.23404255319148937,0.23404255319148937,0.2553191489361702,0.2553191489361702,0.2553191489361702,0.2553191489361702
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.50,"(1, 0, 0)",,0.9616261398176291,0.8824200410411837,0.8275862068965518,0.0851063829787234,0.1276595744680851,0.26595744680851063,0.26595744680851063,0.26595744680851063,0.26595744680851063
C3D_Block3,per frame (stop),SVG,"(1, 0, 0)",,0.8624620060790273,0.6768218413496767,0.6842105263157894,0.23404255319148937,0.23404255319148937,0.48936170212765956,0.48936170212765956,0.48936170212765956,0.48936170212765956
C3D_Block3,per frame (stop),SpatialBin/SVG/0.50,"(1, 0, 0)",,0.9471884498480243,0.8604335300615872,0.8135593220338982,0.23404255319148937,0.23404255319148937,0.24468085106382978,0.24468085106382978,0.24468085106382978,0.24468085106382978
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.20,"(1, 0, 0)",,0.9711246200607904,0.916920019002084,0.8421052631578947,0.0851063829787234,0.10638297872340426,0.2553191489361702,0.2553191489361702,0.2553191489361702,0.2553191489361702
C3D_Block3,per frame (stop),BalancedDistributionSVG/500/12/0.30,"(1, 0, 0)",,0.8768996960486322,0.703669045077662,0.676923076923077,0.2553191489361702,0.48936170212765956,0.5106382978723404,0.5106382978723404,0.5106382978723404,0.5106382978723404
C3D_Block3,per frame (stop),SpatialBin/SVG/0.20,"(2, 0, 0)",,0.9042553191489362,0.7649345759892573,0.6885245901639345,0.2765957446808511,0.3191489361702128,0.39361702127659576,0.39361702127659576,0.39361702127659576,0.39361702127659576
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.50,"(2, 0, 0)",,0.9217325227963526,0.7939447441552452,0.7164179104477612,0.18085106382978725,0.30851063829787234,0.3404255319148936,0.3404255319148936,0.3404255319148936,0.3404255319148936
C3D_Block3,per frame (stop),SVG,"(2, 0, 0)",,0.8221884498480243,0.6128526232231436,0.619718309859155,0.3191489361702128,0.3617021276595745,0.6063829787234043,0.6063829787234043,0.6063829787234043,0.6063829787234043
C3D_Block3,per frame (stop),SpatialBin/SVG/0.50,"(2, 0, 0)",,0.9069148936170213,0.7718859197039803,0.7,0.2765957446808511,0.30851063829787234,0.39361702127659576,0.39361702127659576,0.39361702127659576,0.39361702127659576
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.20,"(2, 0, 0)",,0.9350303951367781,0.8266173581944055,0.7547169811320756,0.1702127659574468,0.30851063829787234,0.32978723404255317,0.32978723404255317,0.32978723404255317,0.32978723404255317
C3D_Block3,per frame (stop),BalancedDistributionSVG/500/12/0.30,"(2, 0, 0)",,0.8172492401215805,0.6227450825314779,0.6086956521739131,0.44680851063829785,0.5957446808510638,0.6382978723404256,0.6382978723404256,0.6382978723404256,0.6382978723404256
C3D_Block3,per frame (stop),SpatialBin/SVG/0.20,,erosion,0.797112462006079,0.763293386332886,0.7555555555555554,0.648936170212766,0.9361702127659575,0.9468085106382979,0.9468085106382979,0.9468085106382979,0.9468085106382979
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.50,,erosion,0.8119300911854104,0.7854977343073722,0.782608695652174,0.8085106382978723,0.9468085106382979,1.0,1.0,1.0,1.0
C3D_Block3,per frame (stop),SVG,,erosion,0.7545592705167173,0.6016072863003972,0.5573770491803278,0.6382978723404256,0.8829787234042553,1.0,1.0,1.0,1.0
C3D_Block3,per frame (stop),SpatialBin/SVG/0.50,,erosion,0.7990121580547113,0.7653457875083064,0.7555555555555554,0.6276595744680851,0.9468085106382979,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.20,,erosion,0.8191489361702127,0.7946515947976984,0.8085106382978724,0.7127659574468085,0.9361702127659575,1.0,1.0,1.0,1.0
C3D_Block3,per frame (stop),BalancedDistributionSVG/500/12/0.30,,erosion,0.8115501519756839,0.6301403361657911,0.6037735849056605,0.5425531914893617,0.5638297872340425,0.6063829787234043,0.6063829787234043,0.6063829787234043,0.6063829787234043
C3D_Block3,per frame (stop),SpatialBin/SVG/0.20,"(1, 0, 0)",erosion,0.868161094224924,0.7932327450427404,0.75,0.4787234042553192,0.6382978723404256,0.6702127659574468,0.6702127659574468,0.6702127659574468,0.6702127659574468
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.50,"(1, 0, 0)",erosion,0.8890577507598785,0.8450742037886021,0.7916666666666667,0.46808510638297873,0.5106382978723404,1.0,1.0,1.0,1.0
C3D_Block3,per frame (stop),SVG,"(1, 0, 0)",erosion,0.7857142857142857,0.6032728517154173,0.5555555555555556,0.5319148936170213,0.6808510638297872,0.6914893617021277,0.6914893617021277,0.6914893617021277,0.6914893617021277
C3D_Block3,per frame (stop),SpatialBin/SVG/0.50,"(1, 0, 0)",erosion,0.868920972644377,0.7950161786619216,0.75,0.48936170212765956,0.6170212765957447,0.6382978723404256,0.6382978723404256,0.6382978723404256,0.6382978723404256
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.20,"(1, 0, 0)",erosion,0.9012158054711246,0.8590916389292843,0.830188679245283,0.2978723404255319,0.40425531914893614,1.0,1.0,1.0,1.0
C3D_Block3,per frame (stop),BalancedDistributionSVG/500/12/0.30,"(1, 0, 0)",erosion,0.8145896656534954,0.6333796754630121,0.5937499999999999,0.4574468085106383,0.574468085106383,0.6063829787234043,0.6063829787234043,0.6063829787234043,0.6063829787234043
C3D_Block3,per frame (stop),SpatialBin/SVG/0.20,"(2, 0, 0)",erosion,0.848404255319149,0.709275256206265,0.6551724137931035,0.3829787234042553,0.5212765957446809,0.7127659574468085,0.7127659574468085,0.7127659574468085,0.7127659574468085
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.50,"(2, 0, 0)",erosion,0.8799392097264438,0.7583603324501871,0.6923076923076924,0.3617021276595745,0.5106382978723404,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383
C3D_Block3,per frame (stop),SVG,"(2, 0, 0)",erosion,0.7610182370820668,0.5659869166565479,0.5277777777777777,0.5425531914893617,0.7021276595744681,0.723404255319149,0.723404255319149,0.723404255319149,0.723404255319149
C3D_Block3,per frame (stop),SpatialBin/SVG/0.50,"(2, 0, 0)",erosion,0.8506838905775076,0.7175474395085627,0.6666666666666666,0.3723404255319149,0.5319148936170213,0.7127659574468085,0.7127659574468085,0.7127659574468085,0.7127659574468085
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.20,"(2, 0, 0)",erosion,0.8890577507598785,0.7717284768000092,0.7169811320754718,0.30851063829787234,0.5212765957446809,0.5319148936170213,0.5319148936170213,0.5319148936170213,0.5319148936170213
C3D_Block3,per frame (stop),BalancedDistributionSVG/500/12/0.30,"(2, 0, 0)",erosion,0.7845744680851063,0.5869948162053431,0.5625000000000001,0.5212765957446809,0.6276595744680851,0.6382978723404256,0.6382978723404256,0.6382978723404256,0.6382978723404256
C3D_Block3,per frame (stop),SpatialBin/SVG/0.20,,dilation,0.942629179331307,0.7327341379549606,0.8115942028985507,0.10638297872340426,0.1276595744680851,0.13829787234042554,0.13829787234042554,0.13829787234042554,0.13829787234042554
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.50,,dilation,0.9422492401215806,0.686528151222855,0.8235294117647058,0.09574468085106383,0.11702127659574468,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851
C3D_Block3,per frame (stop),SVG,,dilation,0.8742401215805471,0.7008413216143105,0.6746987951807228,0.2872340425531915,0.2872340425531915,0.2872340425531915,0.2872340425531915,0.2872340425531915,0.2872340425531915
C3D_Block3,per frame (stop),SpatialBin/SVG/0.50,,dilation,0.9418693009118541,0.6916445760591989,0.8115942028985507,0.10638297872340426,0.1276595744680851,0.13829787234042554,0.13829787234042554,0.13829787234042554,0.13829787234042554
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.20,,dilation,0.9551671732522796,0.8376873298508394,0.8253968253968255,0.09574468085106383,0.11702127659574468,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851
C3D_Block3,per frame (stop),BalancedDistributionSVG/500/12/0.30,,dilation,0.9004559270516718,0.7457834766385331,0.6933333333333335,0.2127659574468085,0.2553191489361702,0.2978723404255319,0.2978723404255319,0.2978723404255319,0.2978723404255319
C3D_Block3,per frame (stop),SpatialBin/SVG/0.20,"(1, 0, 0)",dilation,0.9384498480243161,0.7605814673206949,0.8115942028985507,0.11702127659574468,0.13829787234042554,0.13829787234042554,0.13829787234042554,0.13829787234042554,0.13829787234042554
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.50,"(1, 0, 0)",dilation,0.9399696048632219,0.7297779607420002,0.835820895522388,0.10638297872340426,0.11702127659574468,0.11702127659574468,0.11702127659574468,0.11702127659574468,0.11702127659574468
C3D_Block3,per frame (stop),SVG,"(1, 0, 0)",dilation,0.8685410334346504,0.6567275205605794,0.6829268292682926,0.2553191489361702,0.2553191489361702,0.2765957446808511,0.2765957446808511,0.2765957446808511,0.2765957446808511
C3D_Block3,per frame (stop),SpatialBin/SVG/0.50,"(1, 0, 0)",dilation,0.9399696048632219,0.7662067262922271,0.8115942028985507,0.11702127659574468,0.13829787234042554,0.13829787234042554,0.13829787234042554,0.13829787234042554,0.13829787234042554
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.20,"(1, 0, 0)",dilation,0.9509878419452888,0.843031320332144,0.8235294117647058,0.11702127659574468,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851
C3D_Block3,per frame (stop),BalancedDistributionSVG/500/12/0.30,"(1, 0, 0)",dilation,0.8860182370820668,0.710557488884553,0.676923076923077,0.2553191489361702,0.26595744680851063,0.3829787234042553,0.3829787234042553,0.3829787234042553,0.3829787234042553
C3D_Block3,per frame (stop),SpatialBin/SVG/0.20,"(2, 0, 0)",dilation,0.9171732522796353,0.7609602375714872,0.7567567567567568,0.18085106382978725,0.19148936170212766,0.19148936170212766,0.19148936170212766,0.19148936170212766,0.19148936170212766
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.50,"(2, 0, 0)",dilation,0.922112462006079,0.761949459315733,0.7777777777777778,0.1595744680851064,0.1702127659574468,0.1702127659574468,0.1702127659574468,0.1702127659574468,0.1702127659574468
C3D_Block3,per frame (stop),SVG,"(2, 0, 0)",dilation,0.84080547112462,0.5891015135072625,0.6428571428571429,0.26595744680851063,0.30851063829787234,0.5106382978723404,0.5106382978723404,0.5106382978723404,0.5106382978723404
C3D_Block3,per frame (stop),SpatialBin/SVG/0.50,"(2, 0, 0)",dilation,0.922112462006079,0.7717085722856645,0.7671232876712328,0.1702127659574468,0.18085106382978725,0.18085106382978725,0.18085106382978725,0.18085106382978725,0.18085106382978725
C3D_Block3,per frame (stop),SpatialBin/SVG/simple_0.20,"(2, 0, 0)",dilation,0.9308510638297872,0.8030940778263159,0.7671232876712328,0.1595744680851064,0.1702127659574468,0.18085106382978725,0.18085106382978725,0.18085106382978725,0.18085106382978725
C3D_Block3,per frame (stop),BalancedDistributionSVG/500/12/0.30,"(2, 0, 0)",dilation,0.8438449848024316,0.6458197633202458,0.631578947368421,0.3404255319148936,0.48936170212765956,0.574468085106383,0.574468085106383,0.574468085106383,0.574468085106383
C3D_Block4,per frame (stop),BalancedDistributionSVG/500/19/0.30,,,0.9392097264437691,0.8310046333390609,0.7692307692307693,0.1276595744680851,0.20212765957446807,0.2553191489361702,0.2553191489361702,0.2553191489361702,0.2553191489361702
C3D_Block4,per frame (stop),SpatialBin/SVG/0.20,,,0.9939209726443768,0.977231437405387,0.9655172413793104,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085
C3D_Block4,per frame (stop),SpatialBin/SVG/simple_0.50,,,0.9962006079027355,0.9891190959142276,0.962962962962963,0.0,0.031914893617021274,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07446808510638298
C3D_Block4,per frame (stop),SVG,,,0.9418693009118542,0.833555068080837,0.7741935483870968,0.14893617021276595,0.18085106382978725,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.2127659574468085
C3D_Block4,per frame (stop),SpatialBin/SVG/0.50,,,0.9924012158054711,0.9710299423492826,0.9655172413793104,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085
C3D_Block4,per frame (stop),SpatialBin/SVG/simple_0.20,,,0.9965805471124619,0.9902450635426584,0.962962962962963,0.0,0.02127659574468085,0.07446808510638298,0.07446808510638298,0.07446808510638298,0.07446808510638298
C3D_Block4,per frame (stop),BalancedDistributionSVG/500/19/0.30,"(1, 0, 0)",,0.9050151975683891,0.7641633504012638,0.6984126984126985,0.24468085106382978,0.2872340425531915,0.39361702127659576,0.39361702127659576,0.39361702127659576,0.39361702127659576
C3D_Block4,per frame (stop),SpatialBin/SVG/0.20,"(1, 0, 0)",,0.9661854103343465,0.881532461792496,0.8437499999999999,0.07446808510638298,0.09574468085106383,0.13829787234042554,0.13829787234042554,0.13829787234042554,0.13829787234042554
C3D_Block4,per frame (stop),SpatialBin/SVG/simple_0.50,"(1, 0, 0)",,0.9753039513677811,0.9366881424488994,0.888888888888889,0.05319148936170213,0.07446808510638298,0.35106382978723405,0.35106382978723405,0.35106382978723405,0.35106382978723405
